id,domain,field,difficulty,agent,avg_similarity,equivalent,completion,duration_seconds,input_tokens,output_tokens
b-2-3,Biostatistics & Data Science,Data Wrangling & Processing,medium,biomni,0.999532494707009,true,true,70.854855,49691.0,3397.0
b-2-3,Biostatistics & Data Science,Data Wrangling & Processing,medium,stella,1.0,true,true,62.047701,121554.0,8565.0
b-2-3,Biostatistics & Data Science,Data Wrangling & Processing,medium,toolsgenie,0.9966701644878792,true,true,79.868341,40420.0,4436.0
b-2-4,Biostatistics & Data Science,Data Wrangling & Processing,low,biomni,1.0,true,true,44.046714,28071.0,1664.0
b-2-4,Biostatistics & Data Science,Data Wrangling & Processing,low,stella,1.0,true,true,55.641544,136588.0,7843.0
b-2-4,Biostatistics & Data Science,Data Wrangling & Processing,low,toolsgenie,1.0,true,true,57.448773,24432.0,2621.0
b-2-5,Biostatistics & Data Science,Data Wrangling & Processing,low,biomni,1.0,true,true,71.875737,49270.0,3352.0
b-2-5,Biostatistics & Data Science,Data Wrangling & Processing,low,stella,1.0,true,true,72.452116,123068.0,6834.0
b-2-5,Biostatistics & Data Science,Data Wrangling & Processing,low,toolsgenie,1.0,true,true,52.84179,23514.0,2773.0
b-2-6,Biostatistics & Data Science,Data Wrangling & Processing,low,biomni,0.9999998985512846,true,true,53.847404,39507.0,2043.0
b-2-6,Biostatistics & Data Science,Data Wrangling & Processing,low,stella,0.9999998985512846,true,true,51.036759,84537.0,6041.0
b-2-6,Biostatistics & Data Science,Data Wrangling & Processing,low,toolsgenie,0.9999998985512846,true,true,101.093535,27346.0,2426.0
b-2-7,Biostatistics & Data Science,Data Wrangling & Processing,low,biomni,1.0,true,true,56.238531,41051.0,2126.0
b-2-7,Biostatistics & Data Science,Data Wrangling & Processing,low,stella,1.0,true,true,50.836302,116375.0,6845.0
b-2-7,Biostatistics & Data Science,Data Wrangling & Processing,low,toolsgenie,1.0,true,true,61.240558,25878.0,2918.0
b-2-8,Biostatistics & Data Science,Data Wrangling & Processing,low,biomni,0.4999875384142726,false,true,55.236816,37522.0,2227.0
b-2-8,Biostatistics & Data Science,Data Wrangling & Processing,low,stella,0.0,false,false,100.897937,492829.0,27626.0
b-2-8,Biostatistics & Data Science,Data Wrangling & Processing,low,toolsgenie,0.4999875384142726,false,true,95.678742,53932.0,5190.0
b-2-9,Biostatistics & Data Science,Data Wrangling & Processing,low,biomni,0.9999999991463917,true,true,52.645246,29447.0,2226.0
b-2-9,Biostatistics & Data Science,Data Wrangling & Processing,low,stella,1.0,true,true,61.046108,126342.0,7410.0
b-2-9,Biostatistics & Data Science,Data Wrangling & Processing,low,toolsgenie,1.0,true,true,141.09963,24031.0,2828.0
b-3-1,Biostatistics & Data Science,Data Visualization,medium,biomni,0.96,true,true,68.464652,37741.0,3086.0
b-3-1,Biostatistics & Data Science,Data Visualization,medium,stella,0.95,true,true,51.239636,42449.0,3856.0
b-3-1,Biostatistics & Data Science,Data Visualization,medium,toolsgenie,0.95,true,true,121.087389,28047.0,2986.0
b-3-10,Biostatistics & Data Science,Data Visualization,medium,biomni,0.93,true,true,73.659048,51496.0,3324.0
b-3-10,Biostatistics & Data Science,Data Visualization,medium,stella,0.0,false,false,54.045187,72767.0,5404.0
b-3-10,Biostatistics & Data Science,Data Visualization,medium,toolsgenie,0.9,true,true,100.473707,24141.0,3192.0
b-3-11,Biostatistics & Data Science,Data Visualization,medium,biomni,0.92,true,true,73.259402,35332.0,3181.0
b-3-11,Biostatistics & Data Science,Data Visualization,medium,stella,0.0,false,true,74.455884,102884.0,9600.0
b-3-11,Biostatistics & Data Science,Data Visualization,medium,toolsgenie,0.93,true,true,69.054702,24682.0,3010.0
b-3-12,Biostatistics & Data Science,Data Visualization,medium,biomni,0.72,true,true,69.049314,34067.0,2746.0
b-3-12,Biostatistics & Data Science,Data Visualization,medium,stella,0.82,true,true,100.690118,2871618.0,97794.0
b-3-12,Biostatistics & Data Science,Data Visualization,medium,toolsgenie,0.88,true,true,67.054906,28907.0,3697.0
b-3-13,Biostatistics & Data Science,Data Visualization,medium,biomni,0.76,true,true,81.076391,46524.0,4218.0
b-3-13,Biostatistics & Data Science,Data Visualization,medium,stella,0.74,true,true,147.319809,505895.0,44895.0
b-3-13,Biostatistics & Data Science,Data Visualization,medium,toolsgenie,0.26,false,true,152.517364,61146.0,6479.0
b-3-14,Biostatistics & Data Science,Data Visualization,medium,biomni,0.95,true,true,66.265829,35075.0,2847.0
b-3-14,Biostatistics & Data Science,Data Visualization,medium,stella,0.9,true,true,59.247763,91487.0,5737.0
b-3-14,Biostatistics & Data Science,Data Visualization,medium,toolsgenie,0.95,true,true,104.479385,45958.0,5256.0
b-3-15,Biostatistics & Data Science,Data Visualization,low,biomni,0.56,true,true,59.244065,31995.0,2028.0
b-3-15,Biostatistics & Data Science,Data Visualization,low,stella,0.66,true,true,55.656673,163751.0,8971.0
b-3-15,Biostatistics & Data Science,Data Visualization,low,toolsgenie,0.62,true,true,46.84622,21248.0,2305.0
b-3-2,Biostatistics & Data Science,Data Visualization,low,biomni,0.97,true,true,63.862772,32026.0,2795.0
b-3-2,Biostatistics & Data Science,Data Visualization,low,stella,0.96,true,true,70.255459,175586.0,11049.0
b-3-2,Biostatistics & Data Science,Data Visualization,low,toolsgenie,0.96,true,true,120.484141,23863.0,2539.0
b-3-3,Biostatistics & Data Science,Data Visualization,low,biomni,0.96,true,true,58.248315,30743.0,2166.0
b-3-3,Biostatistics & Data Science,Data Visualization,low,stella,0.88,true,true,56.044265,116891.0,6653.0
b-3-3,Biostatistics & Data Science,Data Visualization,low,toolsgenie,0.95,true,true,80.656349,22018.0,2630.0
b-3-4,Biostatistics & Data Science,Data Visualization,low,biomni,0.98,true,true,46.629854,26547.0,1647.0
b-3-4,Biostatistics & Data Science,Data Visualization,low,stella,0.97,true,true,61.446338,190976.0,9067.0
b-3-4,Biostatistics & Data Science,Data Visualization,low,toolsgenie,0.98,true,true,87.665581,21667.0,2239.0
b-3-5,Biostatistics & Data Science,Data Visualization,medium,biomni,0.99,true,true,62.647192,34400.0,2532.0
b-3-5,Biostatistics & Data Science,Data Visualization,medium,stella,0.98,true,true,54.443631,115062.0,6027.0
b-3-5,Biostatistics & Data Science,Data Visualization,medium,toolsgenie,0.97,true,true,60.448589,11038.0,1378.0
b-3-6,Biostatistics & Data Science,Data Visualization,medium,biomni,0.974990794365985,true,true,82.655551,67249.0,3907.0
b-3-6,Biostatistics & Data Science,Data Visualization,medium,stella,0.9650000000000001,true,true,62.252857,180163.0,11051.0
b-3-6,Biostatistics & Data Science,Data Visualization,medium,toolsgenie,0.9649999999999999,true,true,66.653879,26040.0,3487.0
b-3-7,Biostatistics & Data Science,Data Visualization,low,biomni,0.93,true,true,58.652858,53979.0,2386.0
b-3-7,Biostatistics & Data Science,Data Visualization,low,stella,0.0,false,false,100.28402,363587.0,22216.0
b-3-7,Biostatistics & Data Science,Data Visualization,low,toolsgenie,0.94,true,true,57.246963,27609.0,2760.0
b-3-8,Biostatistics & Data Science,Data Visualization,medium,biomni,0.88,true,true,67.257871,34009.0,2962.0
b-3-8,Biostatistics & Data Science,Data Visualization,medium,stella,0.72,true,true,66.45757,183046.0,10299.0
b-3-8,Biostatistics & Data Science,Data Visualization,medium,toolsgenie,0.84,true,true,140.700832,23274.0,3281.0
b-3-9,Biostatistics & Data Science,Data Visualization,medium,biomni,0.72,true,true,183.607587,113710.0,10705.0
b-3-9,Biostatistics & Data Science,Data Visualization,medium,stella,0.68,true,true,101.880726,557691.0,24723.0
b-3-9,Biostatistics & Data Science,Data Visualization,medium,toolsgenie,0.42,false,true,351.488716,122302.0,18137.0
b-4-1,Biostatistics & Data Science,Statistical Inference,medium,biomni,0.9949999999999931,true,true,184.247244,282672.0,11698.0
b-4-1,Biostatistics & Data Science,Statistical Inference,medium,stella,0.992324092612411,true,true,88.667814,252661.0,12964.0
b-4-1,Biostatistics & Data Science,Statistical Inference,medium,toolsgenie,0.9873871568282545,true,true,97.472944,48549.0,5368.0
b-4-10,Biostatistics & Data Science,Statistical Inference,low,biomni,0.999853890771961,true,true,52.04493,30588.0,1911.0
b-4-10,Biostatistics & Data Science,Statistical Inference,low,stella,0.999853890771961,true,true,56.442185,102877.0,7736.0
b-4-10,Biostatistics & Data Science,Statistical Inference,low,toolsgenie,0.9998538907719611,true,true,73.656092,33267.0,4132.0
b-4-11,Biostatistics & Data Science,Statistical Inference,medium,biomni,0.9737342357862021,true,true,91.666051,54288.0,4080.0
b-4-11,Biostatistics & Data Science,Statistical Inference,medium,stella,0.9747089947072273,true,true,49.843425,48439.0,5396.0
b-4-11,Biostatistics & Data Science,Statistical Inference,medium,toolsgenie,0.9830471439178421,true,true,62.846299,25181.0,3393.0
b-4-12,Biostatistics & Data Science,Statistical Inference,medium,biomni,1.0,true,true,68.86706,42492.0,3419.0
b-4-12,Biostatistics & Data Science,Statistical Inference,medium,stella,0.6786464725400108,true,true,61.443168,176634.0,11395.0
b-4-12,Biostatistics & Data Science,Statistical Inference,medium,toolsgenie,0.75,true,true,74.252041,32579.0,4561.0
b-4-13,Biostatistics & Data Science,Statistical Inference,high,biomni,1.0,true,true,69.523916,41886.0,2806.0
b-4-13,Biostatistics & Data Science,Statistical Inference,high,stella,0.7642977396044842,true,true,64.8554,148885.0,10483.0
b-4-13,Biostatistics & Data Science,Statistical Inference,high,toolsgenie,1.0,true,true,71.251481,28468.0,3739.0
b-4-14,Biostatistics & Data Science,Statistical Inference,low,biomni,0.9906946688332352,true,true,56.880827,33049.0,2518.0
b-4-14,Biostatistics & Data Science,Statistical Inference,low,stella,0.9906988518111874,true,true,72.66013,288973.0,16647.0
b-4-14,Biostatistics & Data Science,Statistical Inference,low,toolsgenie,0.9999769482540548,true,true,62.055096,23565.0,2922.0
b-4-15,Biostatistics & Data Science,Statistical Inference,low,biomni,0.4999976602172987,false,true,48.043339,31932.0,1544.0
b-4-15,Biostatistics & Data Science,Statistical Inference,low,stella,0.4999976602172987,false,true,58.244714,146011.0,9113.0
b-4-15,Biostatistics & Data Science,Statistical Inference,low,toolsgenie,0.4999976602172987,false,true,65.250705,26812.0,3116.0
b-4-2,Biostatistics & Data Science,Statistical Inference,medium,biomni,0.9,true,true,100.227005,60839.0,5391.0
b-4-2,Biostatistics & Data Science,Statistical Inference,medium,stella,0.94,true,true,105.279538,265139.0,19615.0
b-4-2,Biostatistics & Data Science,Statistical Inference,medium,toolsgenie,0.9,true,true,97.679931,43971.0,5344.0
b-4-3,Biostatistics & Data Science,Statistical Inference,medium,biomni,0.9999995411838246,true,true,63.85455,66726.0,2999.0
b-4-3,Biostatistics & Data Science,Statistical Inference,medium,stella,1.0,true,true,56.64444,126294.0,7945.0
b-4-3,Biostatistics & Data Science,Statistical Inference,medium,toolsgenie,1.0,true,true,66.845187,26946.0,3604.0
b-4-4,Biostatistics & Data Science,Statistical Inference,low,biomni,1.0,true,true,49.64726,25141.0,1798.0
b-4-4,Biostatistics & Data Science,Statistical Inference,low,stella,0.9999999999999998,true,true,95.072499,245019.0,20842.0
b-4-4,Biostatistics & Data Science,Statistical Inference,low,toolsgenie,0.25,false,true,69.454685,27974.0,3600.0
b-4-5,Biostatistics & Data Science,Statistical Inference,medium,biomni,1.0,true,true,74.873362,49736.0,3047.0
b-4-5,Biostatistics & Data Science,Statistical Inference,medium,stella,1.0,true,true,74.472723,266705.0,13233.0
b-4-5,Biostatistics & Data Science,Statistical Inference,medium,toolsgenie,1.0,true,true,88.469193,34523.0,4361.0
b-4-6,Biostatistics & Data Science,Statistical Inference,medium,biomni,0.6666666666666635,true,true,67.461364,42971.0,2878.0
b-4-6,Biostatistics & Data Science,Statistical Inference,medium,stella,0.9999999999999968,true,true,51.440711,72121.0,4862.0
b-4-6,Biostatistics & Data Science,Statistical Inference,medium,toolsgenie,0.9999999999999952,true,true,61.250725,25248.0,3187.0
b-4-7,Biostatistics & Data Science,Statistical Inference,low,biomni,0.9994145843978433,true,true,62.245636,36211.0,2916.0
b-4-7,Biostatistics & Data Science,Statistical Inference,low,stella,0.0,false,false,151.731402,549876.0,30690.0
b-4-7,Biostatistics & Data Science,Statistical Inference,low,toolsgenie,0.9994145843978436,true,true,68.256961,25978.0,3403.0
b-4-8,Biostatistics & Data Science,Statistical Inference,medium,biomni,0.9049236848570171,true,true,83.864992,41355.0,3275.0
b-4-8,Biostatistics & Data Science,Statistical Inference,medium,stella,0.9999905132940339,true,true,102.674929,437933.0,28031.0
b-4-8,Biostatistics & Data Science,Statistical Inference,medium,toolsgenie,0.6666666666666666,true,true,110.28765,39843.0,6530.0
b-4-9,Biostatistics & Data Science,Statistical Inference,medium,biomni,1.0,true,true,64.640158,33254.0,2723.0
b-4-9,Biostatistics & Data Science,Statistical Inference,medium,stella,0.6898899713700297,true,true,54.443118,184791.0,9694.0
b-4-9,Biostatistics & Data Science,Statistical Inference,medium,toolsgenie,1.0,true,true,53.64612,24347.0,2834.0
b-5-1,Biostatistics & Data Science,Clustering,low,biomni,0.96,true,true,62.639365,34478.0,2316.0
b-5-1,Biostatistics & Data Science,Clustering,low,stella,0.0,false,false,51.640156,74087.0,3910.0
b-5-1,Biostatistics & Data Science,Clustering,low,toolsgenie,0.78,true,true,58.046249,28429.0,2581.0
b-5-10,Biostatistics & Data Science,Clustering,high,biomni,0.8232229610065773,true,true,129.740836,113259.0,7202.0
b-5-10,Biostatistics & Data Science,Clustering,high,stella,0.992637306604451,true,true,138.306202,571021.0,29498.0
b-5-10,Biostatistics & Data Science,Clustering,high,toolsgenie,0.8050870924587398,true,true,86.875954,45146.0,5455.0
b-5-2,Biostatistics & Data Science,Clustering,low,biomni,0.9996742611617517,true,true,61.041621,40658.0,2502.0
b-5-2,Biostatistics & Data Science,Clustering,low,stella,0.999674261161752,true,true,63.847081,124634.0,8434.0
b-5-2,Biostatistics & Data Science,Clustering,low,toolsgenie,0.1813542157588775,false,true,36.282821,12576.0,1719.0
b-5-3,Biostatistics & Data Science,Clustering,medium,biomni,1.0,true,true,144.086736,230914.0,8140.0
b-5-3,Biostatistics & Data Science,Clustering,medium,stella,1.0,true,true,53.45914,108032.0,5701.0
b-5-3,Biostatistics & Data Science,Clustering,medium,toolsgenie,1.0,true,true,118.606129,54218.0,5741.0
b-5-4,Biostatistics & Data Science,Clustering,medium,biomni,0.95,true,true,104.464898,58292.0,5427.0
b-5-4,Biostatistics & Data Science,Clustering,medium,stella,0.0,false,false,49.241766,42854.0,4202.0
b-5-4,Biostatistics & Data Science,Clustering,medium,toolsgenie,0.95,true,true,62.071717,23763.0,3347.0
b-5-5,Biostatistics & Data Science,Clustering,medium,biomni,0.6354760263596593,true,true,70.294933,39356.0,2810.0
b-5-5,Biostatistics & Data Science,Clustering,medium,stella,0.6954760263596593,true,true,51.837911,42569.0,4061.0
b-5-5,Biostatistics & Data Science,Clustering,medium,toolsgenie,0.8184882372704094,true,true,145.77255,73738.0,6954.0
b-5-6,Biostatistics & Data Science,Clustering,medium,biomni,0.9459716322746184,true,true,68.440315,42428.0,3171.0
b-5-6,Biostatistics & Data Science,Clustering,medium,stella,0.9899999999999998,true,true,64.44637,178764.0,10293.0
b-5-6,Biostatistics & Data Science,Clustering,medium,toolsgenie,0.9712979792166235,true,true,115.079824,70256.0,5655.0
b-5-7,Biostatistics & Data Science,Clustering,medium,biomni,0.9772222222222221,true,true,86.550914,60846.0,4540.0
b-5-7,Biostatistics & Data Science,Clustering,medium,stella,0.9775832002340717,true,true,55.24731,169385.0,11896.0
b-5-7,Biostatistics & Data Science,Clustering,medium,toolsgenie,0.9240235128167257,true,true,128.794487,78068.0,7466.0
b-5-8,Biostatistics & Data Science,Clustering,low,biomni,0.9999483732813077,true,true,47.28844,28982.0,1725.0
b-5-8,Biostatistics & Data Science,Clustering,low,stella,0.9999483732813077,true,true,51.035919,86405.0,7465.0
b-5-8,Biostatistics & Data Science,Clustering,low,toolsgenie,0.9999483732813077,true,true,42.431964,21049.0,2200.0
b-5-9,Biostatistics & Data Science,Clustering,medium,biomni,0.9865692100746588,true,true,89.693298,46825.0,3633.0
b-5-9,Biostatistics & Data Science,Clustering,medium,stella,0.9920564289084248,true,true,54.441958,71027.0,5780.0
b-5-9,Biostatistics & Data Science,Clustering,medium,toolsgenie,0.4920564289084248,false,true,106.767017,43806.0,5287.0
b-6-1,Biostatistics & Data Science,Dimension Reduction,low,biomni,0.9999992493399843,true,true,60.238018,37610.0,2291.0
b-6-1,Biostatistics & Data Science,Dimension Reduction,low,stella,0.9999992493399843,true,true,56.65201,68689.0,6730.0
b-6-1,Biostatistics & Data Science,Dimension Reduction,low,toolsgenie,0.9999992493399843,true,true,48.530135,22726.0,2553.0
b-6-10,Biostatistics & Data Science,Dimension Reduction,medium,biomni,0.0,false,true,63.510878,42446.0,2416.0
b-6-10,Biostatistics & Data Science,Dimension Reduction,medium,stella,0.9999999999999989,true,true,56.240623,164076.0,9494.0
b-6-10,Biostatistics & Data Science,Dimension Reduction,medium,toolsgenie,0.0,false,true,63.695929,30661.0,3270.0
b-6-2,Biostatistics & Data Science,Dimension Reduction,low,biomni,0.96,true,true,70.163144,36963.0,2960.0
b-6-2,Biostatistics & Data Science,Dimension Reduction,low,stella,0.68,true,true,55.841139,124421.0,8034.0
b-6-2,Biostatistics & Data Science,Dimension Reduction,low,toolsgenie,0.62,true,true,82.077135,31597.0,4981.0
b-6-3,Biostatistics & Data Science,Dimension Reduction,medium,biomni,0.9934331563072769,true,true,88.479367,58214.0,3789.0
b-6-3,Biostatistics & Data Science,Dimension Reduction,medium,stella,0.9934331563072769,true,true,52.039316,51396.0,4282.0
b-6-3,Biostatistics & Data Science,Dimension Reduction,medium,toolsgenie,0.9934331563072751,true,true,70.462913,28378.0,4187.0
b-6-4,Biostatistics & Data Science,Dimension Reduction,medium,biomni,1.0,true,true,121.280775,92040.0,5571.0
b-6-4,Biostatistics & Data Science,Dimension Reduction,medium,stella,1.0,true,true,53.847309,82788.0,6470.0
b-6-4,Biostatistics & Data Science,Dimension Reduction,medium,toolsgenie,1.0,true,true,88.889161,29602.0,4459.0
b-6-5,Biostatistics & Data Science,Dimension Reduction,medium,biomni,0.82,true,true,85.856707,67810.0,3357.0
b-6-5,Biostatistics & Data Science,Dimension Reduction,medium,stella,0.56,true,true,147.523038,3729511.0,174632.0
b-6-5,Biostatistics & Data Science,Dimension Reduction,medium,toolsgenie,0.62,true,true,67.779296,26908.0,3353.0
b-6-6,Biostatistics & Data Science,Dimension Reduction,medium,biomni,0.0,false,true,89.059001,46721.0,2702.0
b-6-6,Biostatistics & Data Science,Dimension Reduction,medium,stella,0.0,false,false,194.955998,858738.0,30086.0
b-6-6,Biostatistics & Data Science,Dimension Reduction,medium,toolsgenie,0.78,true,true,136.811345,57179.0,6560.0
b-6-7,Biostatistics & Data Science,Dimension Reduction,medium,biomni,0.597698116756726,true,true,87.26582,57948.0,3852.0
b-6-7,Biostatistics & Data Science,Dimension Reduction,medium,stella,0.5,true,true,78.659164,304488.0,17840.0
b-6-7,Biostatistics & Data Science,Dimension Reduction,medium,toolsgenie,0.5269821059477372,true,true,251.930807,119519.0,12753.0
b-6-8,Biostatistics & Data Science,Dimension Reduction,high,biomni,0.9782506984872695,true,true,148.491203,107529.0,3965.0
b-6-8,Biostatistics & Data Science,Dimension Reduction,high,stella,0.8507698767076425,true,true,71.256913,117902.0,8262.0
b-6-8,Biostatistics & Data Science,Dimension Reduction,high,toolsgenie,0.9763465291955304,true,true,281.424008,147568.0,13302.0
b-6-9,Biostatistics & Data Science,Dimension Reduction,medium,biomni,0.999,true,true,74.665664,46057.0,3320.0
b-6-9,Biostatistics & Data Science,Dimension Reduction,medium,stella,0.0,false,false,87.067095,246851.0,15143.0
b-6-9,Biostatistics & Data Science,Dimension Reduction,medium,toolsgenie,1.0,true,true,80.855038,33725.0,5066.0
b-7-1,Biostatistics & Data Science,Classification,medium,biomni,0.722422923878445,true,true,74.261144,61336.0,3048.0
b-7-1,Biostatistics & Data Science,Classification,medium,stella,0.6155708243761369,true,true,70.854819,235019.0,19700.0
b-7-1,Biostatistics & Data Science,Classification,medium,toolsgenie,0.6048487457034876,true,true,62.244863,27863.0,3163.0
b-7-10,Biostatistics & Data Science,Classification,high,biomni,0.5719460049599532,true,true,103.063713,122878.0,4245.0
b-7-10,Biostatistics & Data Science,Classification,high,stella,0.0,false,false,901.535348,7373872.0,565609.0
b-7-10,Biostatistics & Data Science,Classification,high,toolsgenie,0.5628073325040543,true,true,74.062165,28515.0,4207.0
b-7-2,Biostatistics & Data Science,Classification,medium,biomni,0.6117380221003262,true,true,109.460431,66401.0,6171.0
b-7-2,Biostatistics & Data Science,Classification,medium,stella,0.7173099301935383,true,true,98.07279,256434.0,21170.0
b-7-2,Biostatistics & Data Science,Classification,medium,toolsgenie,0.6523024456921148,true,true,201.371413,116084.0,10938.0
b-7-3,Biostatistics & Data Science,Classification,high,biomni,0.7346793033268022,true,true,157.699522,161843.0,4151.0
b-7-3,Biostatistics & Data Science,Classification,high,stella,0.590957867948716,true,true,131.090137,328443.0,29519.0
b-7-3,Biostatistics & Data Science,Classification,high,toolsgenie,0.6456265011633427,true,true,230.586891,110358.0,11813.0
b-7-4,Biostatistics & Data Science,Classification,medium,biomni,0.5,true,true,63.644088,40649.0,2371.0
b-7-4,Biostatistics & Data Science,Classification,medium,stella,0.5,true,true,58.850003,141962.0,8900.0
b-7-4,Biostatistics & Data Science,Classification,medium,toolsgenie,0.5,true,true,159.72438,101507.0,9018.0
b-7-5,Biostatistics & Data Science,Classification,low,biomni,0.5732233047033631,true,true,65.450251,43725.0,3002.0
b-7-5,Biostatistics & Data Science,Classification,low,stella,0.5,true,true,56.243196,115804.0,7309.0
b-7-5,Biostatistics & Data Science,Classification,low,toolsgenie,0.5,true,true,90.701097,46190.0,5364.0
b-7-6,Biostatistics & Data Science,Classification,low,biomni,1.0,true,true,77.059484,50454.0,3224.0
b-7-6,Biostatistics & Data Science,Classification,low,stella,0.0,false,false,98.2739,335342.0,14549.0
b-7-6,Biostatistics & Data Science,Classification,low,toolsgenie,0.75,true,true,55.042703,16412.0,3076.0
b-7-7,Biostatistics & Data Science,Classification,medium,biomni,0.560170579265914,true,true,73.842278,59574.0,2841.0
b-7-7,Biostatistics & Data Science,Classification,medium,stella,0.5755128883061911,true,true,68.277501,207144.0,11539.0
b-7-7,Biostatistics & Data Science,Classification,medium,toolsgenie,0.56294926805554,true,true,59.441177,30271.0,3589.0
b-7-8,Biostatistics & Data Science,Classification,medium,biomni,0.625,true,true,73.661552,39346.0,2907.0
b-7-8,Biostatistics & Data Science,Classification,medium,stella,0.5,true,true,57.847452,138017.0,8245.0
b-7-8,Biostatistics & Data Science,Classification,medium,toolsgenie,0.5732233047033631,true,true,77.862707,39874.0,3912.0
b-7-9,Biostatistics & Data Science,Classification,medium,biomni,0.875,true,true,98.659121,89628.0,3660.0
b-7-9,Biostatistics & Data Science,Classification,medium,stella,0.7781754163448146,true,true,87.158153,281071.0,17875.0
b-7-9,Biostatistics & Data Science,Classification,medium,toolsgenie,0.6815346803118543,true,true,117.297243,62675.0,6929.0
b-8-1,Biostatistics & Data Science,Regression,medium,biomni,0.9590876950025174,true,true,53.249829,36141.0,2405.0
b-8-1,Biostatistics & Data Science,Regression,medium,stella,0.9999999999999949,true,true,77.669624,296157.0,14870.0
b-8-1,Biostatistics & Data Science,Regression,medium,toolsgenie,0.9999999999999949,true,true,69.098969,28794.0,3349.0
b-8-10,Biostatistics & Data Science,Regression,high,biomni,0.9999999999989827,true,true,85.067789,43951.0,3197.0
b-8-10,Biostatistics & Data Science,Regression,high,stella,0.0,false,false,95.873066,371708.0,18127.0
b-8-10,Biostatistics & Data Science,Regression,high,toolsgenie,0.999999999999466,true,true,108.906841,55622.0,6152.0
b-8-2,Biostatistics & Data Science,Regression,medium,biomni,0.8268392938200874,true,true,73.861322,47296.0,2433.0
b-8-2,Biostatistics & Data Science,Regression,medium,stella,0.8268392938200874,true,true,61.249375,112211.0,7251.0
b-8-2,Biostatistics & Data Science,Regression,medium,toolsgenie,0.9793619969137843,true,true,57.657289,24279.0,2885.0
b-8-3,Biostatistics & Data Science,Regression,medium,biomni,0.6013000913686275,true,true,188.553681,75500.0,4646.0
b-8-3,Biostatistics & Data Science,Regression,medium,stella,0.6013620995318991,true,true,300.376006,700762.0,43774.0
b-8-3,Biostatistics & Data Science,Regression,medium,toolsgenie,0.6013000913686275,true,true,236.247217,118413.0,12821.0
b-8-4,Biostatistics & Data Science,Regression,medium,biomni,0.6709430584957905,true,true,72.870483,49549.0,2724.0
b-8-4,Biostatistics & Data Science,Regression,medium,stella,0.6709430584957905,true,true,69.249771,289011.0,16179.0
b-8-4,Biostatistics & Data Science,Regression,medium,toolsgenie,0.6709430584957905,true,true,127.509001,59877.0,6663.0
b-8-5,Biostatistics & Data Science,Regression,high,biomni,0.5,true,true,158.202898,83037.0,4223.0
b-8-5,Biostatistics & Data Science,Regression,high,stella,0.5,true,true,210.738856,1092451.0,36316.0
b-8-5,Biostatistics & Data Science,Regression,high,toolsgenie,0.5,true,true,218.56499,115886.0,10945.0
b-8-6,Biostatistics & Data Science,Regression,medium,biomni,0.75,true,true,89.532775,64750.0,3175.0
b-8-6,Biostatistics & Data Science,Regression,medium,stella,0.75,true,true,63.327439,180130.0,10652.0
b-8-6,Biostatistics & Data Science,Regression,medium,toolsgenie,0.75,true,true,133.734098,75253.0,7037.0
b-8-7,Biostatistics & Data Science,Regression,high,biomni,0.5732233047033631,true,true,327.102798,75250.0,4277.0
b-8-7,Biostatistics & Data Science,Regression,high,stella,0.625,true,true,528.811432,433072.0,23742.0
b-8-7,Biostatistics & Data Science,Regression,high,toolsgenie,0.5732233047033631,true,true,84.477072,29530.0,4046.0
b-8-8,Biostatistics & Data Science,Regression,high,biomni,1.0,true,true,84.298282,52584.0,2615.0
b-8-8,Biostatistics & Data Science,Regression,high,stella,0.75,true,true,85.211666,279672.0,17729.0
b-8-8,Biostatistics & Data Science,Regression,high,toolsgenie,0.8232233047033631,true,true,85.671831,33169.0,4055.0
b-8-9,Biostatistics & Data Science,Regression,medium,biomni,0.4999999999999225,false,true,77.515907,47497.0,2605.0
b-8-9,Biostatistics & Data Science,Regression,medium,stella,0.4999999999999132,false,true,59.159133,144179.0,9202.0
b-8-9,Biostatistics & Data Science,Regression,medium,toolsgenie,0.4999999999999225,false,true,54.435002,27969.0,2694.0
b-9-2,Biostatistics & Data Science,Survival Analysis,medium,biomni,0.0,false,true,129.117183,167302.0,6026.0
b-9-2,Biostatistics & Data Science,Survival Analysis,medium,stella,0.0,false,true,96.249315,424316.0,21373.0
b-9-2,Biostatistics & Data Science,Survival Analysis,medium,toolsgenie,0.9999999999999976,true,true,67.85914,31101.0,3697.0
b-9-3,Biostatistics & Data Science,Survival Analysis,medium,biomni,0.9999999999999998,true,true,89.402166,54391.0,3475.0
b-9-3,Biostatistics & Data Science,Survival Analysis,medium,stella,0.9999999999999998,true,true,82.385481,407335.0,12937.0
b-9-3,Biostatistics & Data Science,Survival Analysis,medium,toolsgenie,0.9867472803433505,true,true,183.343119,110443.0,8416.0
b-9-4,Biostatistics & Data Science,Survival Analysis,high,biomni,0.587427287335819,true,true,148.809134,69955.0,4170.0
b-9-4,Biostatistics & Data Science,Survival Analysis,high,stella,0.579755675235338,true,true,96.858753,280856.0,16534.0
b-9-4,Biostatistics & Data Science,Survival Analysis,high,toolsgenie,0.5521312486443044,true,true,149.772842,100777.0,7842.0
